node,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,deg_9,deg_10,deg_11,deg_12,deg_13,deg_14,deg_15,deg_16,deg_17,deg_18,deg_19,deg_20
10285,686,170,88,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10286,597,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10287,306,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10288,171,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10289,170,74,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,908,364,253,215,180,165,84,84,61,30,16,15,12,11,6,4,0,0,0,0
10290,170,74,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10291,170,74,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10292,170,74,6,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10293,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,539,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10295,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10296,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10297,190,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10298,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10299,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,1367,1244,1099,1068,908,686,591,542,479,463,455,446,417,377,364,338,327,308,300,299
10300,230,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10301,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10302,1367,686,486,463,424,377,308,306,243,231,226,170,157,78,45,41,37,27,22,20
10303,278,170,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10304,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,539,505,423,405,332,206,170,157,146,134,133,119,93,73,72,71,61,49,32,17
10306,486,170,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10307,486,170,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10308,190,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10309,170,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,1367,1244,1099,1068,1026,908,705,686,591,542,479,463,446,396,377,364,361,338,327,308
10310,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10311,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10312,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10313,505,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10314,170,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10315,463,377,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10316,609,363,175,170,123,54,48,47,29,24,0,0,0,0,0,0,0,0,0,0
10317,170,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10318,278,170,29,12,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10319,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,1367,1244,1143,1099,686,591,542,481,479,455,449,422,417,396,377,366,364,339,338,327
10320,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10321,178,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10322,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10323,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10324,170,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10325,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10326,171,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10327,521,170,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10328,1244,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10329,455,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,666,542,364,105,74,70,61,17,5,4,2,0,0,0,0,0,0,0,0,0
10330,383,170,163,78,26,8,7,6,5,4,4,4,4,3,3,3,3,3,3,0
10331,542,279,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10332,299,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10333,279,70,63,54,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10334,539,405,332,279,235,157,134,118,86,84,81,73,72,70,63,59,54,44,32,31
10335,666,279,97,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10336,666,307,281,279,138,105,61,51,12,4,0,0,0,0,0,0,0,0,0,0
10337,279,70,63,54,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10338,505,423,279,94,82,70,63,54,30,7,6,6,4,0,0,0,0,0,0,0
10339,666,607,279,231,157,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,1245,666,377,364,279,253,219,217,215,180,138,137,115,115,106,105,102,96,95,90
10340,666,279,212,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10341,279,229,219,190,184,117,46,33,9,0,0,0,0,0,0,0,0,0,0,0
10342,666,299,279,105,98,95,71,49,38,24,0,0,0,0,0,0,0,0,0,0
10343,279,115,82,56,32,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10344,279,219,119,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10345,666,279,219,217,184,105,98,95,73,70,70,61,56,39,28,28,25,16,12,11
10346,279,139,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10347,666,299,279,106,70,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0
10348,666,279,106,70,57,55,43,40,27,18,7,5,0,0,0,0,0,0,0,0
10349,666,279,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1244,705,591,455,446,386,366,364,344,227,204,172,119,111,108,105,95,90,84,81
10350,540,306,279,157,74,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0
10351,279,98,70,54,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10352,666,279,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10353,666,279,52,23,10,10,10,7,7,6,5,5,0,0,0,0,0,0,0,0
10354,666,423,279,18,12,9,8,7,5,5,0,0,0,0,0,0,0,0,0,0
10355,666,279,12,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10356,1261,666,279,115,95,70,59,34,17,8,0,0,0,0,0,0,0,0,0,0
10357,666,279,106,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10358,924,829,666,455,306,279,219,130,115,81,64,50,44,29,28,25,18,12,12,11
10359,924,829,666,279,177,93,82,82,70,31,24,21,19,16,11,10,9,8,7,6
1036,1367,1244,1099,1068,705,686,607,591,542,496,479,463,459,446,417,396,377,364,339,327
10360,924,686,591,279,146,24,22,16,15,11,6,0,0,0,0,0,0,0,0,0
10361,115,106,81,49,43,43,23,23,21,13,6,0,0,0,0,0,0,0,0,0
10362,666,184,139,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10363,1367,609,607,270,173,92,80,46,43,41,16,9,3,3,0,0,0,0,0,0
10364,607,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10365,666,43,40,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10366,607,138,114,106,74,54,50,49,49,49,43,0,0,0,0,0,0,0,0,0
10367,1367,666,542,540,306,299,178,160,148,147,147,69,59,47,43,37,27,13,11,7
10368,666,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10369,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,908,364,198,105,31,24,23,21,9,6,5,3,3,2,0,0,0,0,0,0
10370,666,343,115,56,28,24,12,5,0,0,0,0,0,0,0,0,0,0,0,0
10371,666,108,70,37,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10372,666,25,21,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10373,666,40,38,25,21,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10374,1367,1244,666,338,300,215,160,86,61,57,53,25,22,21,19,18,17,11,10,10
10375,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10376,686,666,479,463,424,327,299,174,161,122,87,86,80,22,12,12,10,5,5,0
10377,666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10378,666,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,705,686,666,299,243,226,174,151,89,89,85,68,59,9,6,4,4,4,0,0
1038,1261,1143,1099,705,686,666,607,542,537,463,386,364,330,312,308,275,258,243,234,233
10380,666,74,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10381,666,38,27,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10382,666,104,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10383,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10384,666,542,405,310,186,108,105,90,81,78,63,40,39,14,13,13,13,8,6,5
10385,666,215,167,165,158,121,86,86,70,61,40,38,34,30,27,27,25,21,14,11
10386,666,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10387,666,299,115,108,74,64,64,52,40,20,17,13,6,3,2,0,0,0,0,0
10388,666,486,399,365,138,136,98,64,33,24,16,10,8,7,4,4,0,0,0,0
10389,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,666,497,405,364,247,214,50,44,4,0,0,0,0,0,0,0,0,0,0,0
10390,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10391,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10392,666,74,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,666,597,537,463,423,158,104,97,78,65,54,37,14,9,0,0,0,0,0,0
10394,666,35,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395,666,35,29,28,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10396,705,666,542,405,397,226,139,120,99,90,87,81,78,66,60,59,56,54,41,40
10397,705,666,542,486,463,405,397,226,184,139,133,132,120,116,99,97,90,87,85,67
10398,666,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10399,666,61,26,17,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,163,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,1367,1244,1068,1026,908,686,666,609,552,481,422,399,366,364,343,327,312,310,304,297
10400,666,105,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401,666,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402,1367,908,666,327,243,204,130,84,71,52,41,39,25,18,16,11,0,0,0,0
10403,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10404,666,299,87,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10405,1367,1244,705,666,486,298,161,160,86,75,57,28,25,24,18,11,6,3,3,0
10406,666,299,106,95,82,81,61,31,29,16,9,0,0,0,0,0,0,0,0,0
10407,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10408,666,521,423,417,365,240,218,161,115,54,23,14,11,10,9,0,0,0,0,0
10409,666,218,19,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,1367,1244,1026,597,537,479,424,366,364,310,172,167,139,137,135,133,132,124,122,119
10410,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10411,666,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10412,666,299,74,26,9,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0
10413,666,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10414,908,666,397,174,109,104,103,90,89,81,44,35,29,28,24,21,21,20,17,9
10415,666,455,405,343,304,299,226,172,74,59,57,54,41,23,18,13,11,11,11,6
10416,666,397,87,47,41,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10417,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,705,666,397,125,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10419,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,1367,1244,1099,1026,834,815,791,705,686,591,542,496,486,479,424,422,364,338,327,310
10420,666,6,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10421,666,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10422,666,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10423,666,299,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10424,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10425,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10426,666,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10427,1367,1244,686,666,463,446,377,338,310,308,298,230,198,162,161,127,119,108,104,102
10428,1261,1244,666,417,330,75,56,56,20,0,0,0,0,0,0,0,0,0,0,0
10429,666,115,105,61,56,24,23,17,12,12,7,0,0,0,0,0,0,0,0,0
1043,1367,1244,1143,1099,1068,1026,705,607,591,479,455,446,422,417,377,364,338,310,305,302
10430,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10431,666,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10432,666,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10433,666,74,17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10434,666,486,424,405,184,132,67,67,56,41,36,20,19,18,5,3,0,0,0,0
10435,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10436,1367,666,70,61,40,27,22,4,0,0,0,0,0,0,0,0,0,0,0,0
10437,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10438,666,135,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439,705,666,87,66,28,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,1367,1244,1099,1068,705,666,607,591,542,463,446,417,377,366,364,327,308,302,299,227
10440,829,666,455,168,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10441,705,666,486,463,405,397,270,240,217,184,162,119,99,96,87,80,74,68,57,56
10442,705,666,486,397,299,139,133,120,114,109,99,90,78,59,54,38,35,29,26,26
10443,705,666,486,397,226,99,90,87,85,62,60,59,54,54,41,29,24,21,18,18
10444,666,143,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10445,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10446,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10447,666,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10448,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10449,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,1367,1244,1143,1099,686,463,417,383,377,364,343,338,327,307,275,263,258,244,240,230
10450,666,94,82,18,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10452,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10453,666,105,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10454,666,105,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10455,666,105,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10456,829,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10457,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10458,908,705,666,243,180,143,105,31,24,23,14,11,10,9,6,6,5,4,4,4
10459,908,666,243,180,143,21,14,11,6,4,0,0,0,0,0,0,0,0,0,0
1046,1367,1244,1099,1068,908,705,686,666,607,542,486,479,463,446,424,421,405,397,396,377
10460,666,143,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10461,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,666,505,405,263,214,197,190,92,3,0,0,0,0,0,0,0,0,0,0,0
10463,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10464,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10465,666,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10466,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10467,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10468,666,180,137,57,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10469,666,226,161,115,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,1367,686,364,143,135,91,36,7,0,0,0,0,0,0,0,0,0,0,0,0
10470,666,226,161,115,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10471,666,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10472,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10473,666,137,64,24,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10474,666,137,110,64,32,24,20,15,12,6,0,0,0,0,0,0,0,0,0,0
10475,666,299,106,70,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10476,686,666,310,306,243,205,198,78,59,0,0,0,0,0,0,0,0,0,0,0
10477,666,56,49,21,19,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0
10478,666,607,108,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10479,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,1367,1244,1099,1068,1026,908,705,686,591,542,479,463,455,446,417,396,377,364,338,327
10480,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10482,1367,1244,1068,711,666,591,521,424,365,244,197,174,171,168,159,141,136,129,118,100
10483,666,424,16,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10484,1244,666,424,139,102,16,14,5,4,3,2,0,0,0,0,0,0,0,0,0
10485,666,143,70,43,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10486,666,61,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10487,666,264,198,167,130,80,67,60,54,53,52,50,43,43,39,34,34,30,30,27
10488,666,167,60,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10489,666,61,56,24,17,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,1367,1244,1099,1026,908,815,705,686,666,607,542,538,496,486,479,463,449,446,424,421
10490,666,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10491,705,666,243,143,85,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10492,666,521,70,61,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10493,666,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10494,666,69,60,52,47,39,17,4,3,0,0,0,0,0,0,0,0,0,0,0
10495,666,12,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10496,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10497,666,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10498,666,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10499,666,61,26,17,12,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0
105,102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,1367,1244,1099,1026,908,686,607,591,538,496,479,463,446,424,422,417,405,396,377,364
10500,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10501,666,70,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10502,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10504,666,94,82,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10505,666,115,29,29,23,22,19,18,9,0,0,0,0,0,0,0,0,0,0,0
10506,666,57,33,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10507,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10508,666,306,64,36,26,12,9,8,6,0,0,0,0,0,0,0,0,0,0,0
10509,1367,666,306,234,128,17,9,9,0,0,0,0,0,0,0,0,0,0,0,0
1051,1068,908,686,591,538,449,424,364,310,280,269,263,253,243,220,219,217,212,203,198
10510,666,306,64,36,26,12,9,8,6,0,0,0,0,0,0,0,0,0,0,0
10511,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10512,666,157,106,19,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
10513,666,299,87,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10514,686,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10515,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10516,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10517,666,463,101,98,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10518,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10519,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,1367,1244,1099,908,791,686,542,479,463,417,377,364,338,327,308,305,302,300,275,271
10520,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10521,1068,666,609,486,143,127,74,66,62,54,47,26,24,19,13,12,7,5,0,0
10522,666,40,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10523,666,40,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10524,666,365,299,217,98,70,51,29,28,27,20,12,0,0,0,0,0,0,0,0
10525,666,62,20,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10526,666,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10527,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,666,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10529,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,815,711,591,446,396,364,344,339,293,286,284,278,247,232,229,214,187,181,172,172
10530,666,136,105,98,35,25,16,7,0,0,0,0,0,0,0,0,0,0,0,0
10531,666,397,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10532,1367,666,215,86,61,39,25,22,19,4,0,0,0,0,0,0,0,0,0,0
10533,1261,666,537,417,121,118,97,57,52,16,14,0,0,0,0,0,0,0,0,0
10534,705,666,542,486,405,397,308,227,226,184,169,116,99,90,87,66,65,59,49,35
10535,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,666,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10537,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,666,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10539,666,105,81,74,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,1367,1244,1143,908,479,446,364,232,229,209,187,166,165,162,146,123,121,121,105,99
10540,666,299,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10541,666,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,666,109,90,39,21,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0
10543,666,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,666,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10546,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10547,666,56,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10548,666,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10549,666,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,1245,834,815,791,705,542,538,496,459,424,364,361,327,322,310,292,283,271,257,243
10550,666,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10551,666,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10552,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10553,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10554,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10555,666,86,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10556,666,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10557,666,539,298,190,181,101,84,57,49,44,38,38,36,21,15,13,6,5,0,0
10558,666,115,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10559,666,542,243,143,139,21,14,10,6,4,4,0,0,0,0,0,0,0,0,0
1056,1068,908,686,591,542,481,463,446,364,310,280,243,243,227,226,215,198,180,172,158
10560,705,666,226,87,9,9,8,6,3,3,0,0,0,0,0,0,0,0,0,0
10561,666,87,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10562,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10563,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10564,666,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10565,666,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10566,666,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10567,666,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10568,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10569,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,1099,1026,908,686,521,364,310,302,282,280,243,215,203,198,180,180,167,166,165,160
10570,666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10571,924,666,219,29,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10572,1367,666,234,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
